c_ine;no_municipio;id_provincia;is_capital_prov;is_capital_comaut;nu_poblacion;geo_latitude_etrs89;geo_longitude_etrs89;geo_altura;geo_superficie;geo_perimetro;geo_hoja_etrs89
47184;VALORIA LA BUENA;47;0;0;683;41,80054;-4,530895;725;4331;41429;0343-2
47185;VALVERDE DE CAMPOS;47;0;0;81;41,83445;-5,038215;770;2129;20675;0342-1
47187;VEGA DE RUIPONCE;47;0;0;86;42,18938;-5,112883;749;3136;23757;0234-3
47188;VEGA DE VALDETRONCO;47;0;0;92;41,59306;-5,11389;714;1749;23060;0371-1
47189;VELASCÁLVARO;47;0;0;163;41,23067;-4,971654;742;2303;23670;0427-4
47190;VELILLA;47;0;0;114;41,55785;-5,005444;782;1995;19467;0371-4
47191;VELLIZA;47;0;0;119;41,57856;-4,946624;780;2264;26223;0371-4
47192;VENTOSA DE LA CUESTA;47;0;0;99;41,41276;-4,831303;758;1536;18820;0400-3
47193;VIANA DE CEGA;47;0;0;2194;41,52943;-4,754221;687;1797;27059;0372-3
47195;VILLABÁÑEZ;47;0;0;499;41,62975;-4,522458;749;5102;41984;0372-2
47196;VILLABARUZ DE CAMPOS;47;0;0;27;42,01035;-4,9953;753;1697;18576;0272-4
47197;VILLABRÁGIMA;47;0;0;1047;41,82289;-5,117809;723;6712;42321;0342-1
47198;VILLACARRALÓN;47;0;0;64;42,19079;-5,043634;782;1743;17882;0234-3
47199;VILLACID DE CAMPOS;47;0;0;86;42,08142;-5,125034;773;2408;19518;0272-3
47200;VILLACO;47;0;0;75;41,73975;-4,269896;792;1592;24377;0344-4
47203;VILLAFRADES DE CAMPOS;47;0;0;61;42,07853;-4,971287;757;2070;21173;0272-4
47204;VILLAFRANCA DE DUERO;47;0;0;251;41,43304;-5,299808;653;1038;14891;0398-2
47205;VILLAFRECHÓS;47;0;0;471;41,8936;-5,218732;738;6048;38431;0309-4
47206;VILLAFUERTE;47;0;0;86;41,73274;-4,325369;828;2620;26987;0344-4
47207;VILLAGARCÍA DE CAMPOS;47;0;0;288;41,78086;-5,192977;717;3745;31175;0341-2
47208;VILLAGÓMEZ LA NUEVA;47;0;0;58;42,15531;-5,143798;751;1227;19555;0272-1
47209;VILLALÁN DE CAMPOS;47;0;0;38;42,01522;-5,235106;754;1835;25170;0271-4
47210;VILLALAR DE LOS COMUNEROS;47;0;0;493;41,54897;-5,137463;709;4274;35611;0371-3
47211;VILLALBA DE LA LOMA;47;0;0;59;42,17423;-5,19036;768;1416;16097;0233-4
47212;VILLALBA DE LOS ALCORES;47;0;0;374;41,86313;-4,861809;849;10066;49330;0310-4
47213;VILLALBARBA;47;0;0;102;41,60295;-5,213245;719;2196;34351;0370-2
47214;VILLALÓN DE CAMPOS;47;0;0;1523;42,09854;-5,034294;782;7002;40293;0272-1
47215;VILLAMURIEL DE CAMPOS;47;0;0;47;41,94729;-5,207902;735;1825;18184;0309-2
47216;VILLÁN DE TORDESILLAS;47;0;0;128;41,59323;-4,922097;751;1223;18383;0371-2
47217;VILLANUBLA;47;0;0;2886;41,69958;-4,841232;842;4565;35183;0343-3
47218;VILLANUEVA DE DUERO;47;0;0;1238;41,51825;-4,871233;688;3727;29248;0371-4
47219;VILLANUEVA DE LA CONDESA;47;0;0;58;42,14956;-5,094747;796;1140;14452;0272-1
47220;VILLANUEVA DE LOS CABALLEROS;47;0;0;167;41,75795;-5,246853;711;3492;27871;0341-2
47221;VILLANUEVA DE LOS INFANTES;47;0;0;102;41,70325;-4,48383;745;1917;18190;0344-3
47222;VILLANUEVA DE SAN MANCIO;47;0;0;93;41,929;-5,01294;744;1515;17830;0310-2
47223;VILLARDEFRADES;47;0;0;149;41,72039;-5,250124;731;3621;31446;0341-4
47224;VILLARMENTERO DE ESGUEVA;47;0;0;96;41,68577;-4,547158;735;1344;18603;0343-4
47225;VILLASEXMIR;47;0;0;72;41,63832;-5,065279;726;1415;19211;0371-1
47226;VILLAVAQUERÍN;47;0;0;163;41,66315;-4,462226;769;4511;32497;0373-1
47227;VILLAVELLID;47;0;0;50;41,69413;-5,278865;755;2181;22896;0341-4
47228;VILLAVERDE DE MEDINA;47;0;0;522;41,30583;-5,02429;727;5818;33343;0427-1
47229;VILLAVICENCIO DE LOS CABALLEROS;47;0;0;232;42,05591;-5,237536;724;3605;25091;0271-4
47194;VILORIA;47;0;0;343;41,4455;-4,382329;872;1131;17274;0401-1
47230;WAMBA;47;0;0;309;41,67622;-4,917681;788;3816;25582;0342-4
47231;ZARATÁN;47;0;0;6285;41,66151;-4,782892;755;2015;19290;0372-1
47232;ZARZA, LA;47;0;0;115;41,26159;-4,771292;757;2457;26369;0803-2
48001;ABADIÑO;48;0;0;7708;43,14765;-2,606873;144;3604;39875;0087-2
48002;ABANTO Y CIÉRVANA-ABANTO ZIERBENA;48;0;0;9369;43,32073;-3,073873;125;1619;17736;0061-1
48911;AJANGIZ;48;0;0;480;43,30828;-2,664333;37;712;14541;0062-2
48912;ALONSOTEGI;48;0;0;2960;43,24467;-2,987851;32;2021;21775;0061-4
48003;AMOREBIETA-ETXANO;48;0;0;19587;43,21819;-2,73512;64;5884;45315;0062-3
48004;AMOROTO;48;0;0;398;43,32609;-2,512993;184;1306;18501;0063-1
48005;ARAKALDO;48;0;0;158;43,15402;-2,933912;138;272;7359;0086-2
48006;ARANTZAZU;48;0;0;401;43,15693;-2,791826;101;354;10744;0087-1
48093;AREATZA;48;0;0;1249;43,1213;-2,769801;140;911;17798;0087-1
48009;ARRANKUDIAGA-ZOLLO;48;0;0;1008;43,1703;-2,921038;112;2269;29443;0061-4
48914;ARRATZU;48;0;0;432;43,30524;-2,641157;42;1005;17253;0062-2
48010;ARRIETA;48;0;0;576;43,34156;-2,768091;205;1461;18656;0038-3
48011;ARRIGORRIAGA;48;0;0;11954;43,20562;-2,888395;58;1624;33894;0061-4
48023;ARTEA;48;0;0;746;43,1331;-2,783281;125;1234;17238;0087-1
48008;ARTZENTALES;48;0;0;720;43,25143;-3,220458;342;3679;31070;0060-2
48091;ATXONDO;48;0;0;1372;43,13051;-2,584558;162;2336;24500;0087-2
48070;AULESTI;48;0;0;655;43,29697;-2,56249;89;2555;24926;0062-2
48012;BAKIO;48;0;0;2812;43,42139;-2,81421;6;1658;22248;0038-1
48090;BALMASEDA;48;0;0;7636;43,19628;-3,192665;147;2237;21836;0060-4
48013;BARAKALDO;48;0;0;100535;43,29568;-2,99732;35;2498;25094;0061-2
48014;BARRIKA;48;0;0;1547;43,40627;-2,961424;74;774;14238;0037-4
48015;BASAURI;48;0;0;40324;43,2353;-2,885434;64;701;12705;0061-4
48092;BEDIA;48;0;0;1102;43,20954;-2,799936;68;1636;21609;0062-3
48016;BERANGO;48;0;0;7347;43,36271;-2,991047;46;873;14973;0037-4
48017;BERMEO;48;0;0;16755;43,42026;-2,722541;19;3380;36170;0038-1
48018;BERRIATUA;48;0;0;1220;43,30832;-2,468622;35;1920;34512;0063-1
48019;BERRIZ;48;0;0;4535;43,169;-2,573113;158;2976;31264;0062-4
48020;BILBAO;48;1;0;344127;43,25722;-2,923906;6;4134;34796;0061-2
48021;BUSTURIA;48;0;0;1667;43,38662;-2,6971;24;2022;25280;0038-3
48901;DERIO;48;0;0;6819;43,29132;-2,88697;20;1015;23568;0061-2
48026;DIMA;48;0;0;1454;43,14318;-2,747386;126;6240;45799;0087-1
48027;DURANGO;48;0;0;29609;43,16799;-2,630904;118;1072;22438;0062-4
48028;EA;48;0;0;824;43,38008;-2,585249;4;1423;20058;0038-4
48031;ELANTXOBE;48;0;0;349;43,40258;-2,64015;80;180;6484;0038-4
48032;ELORRIO;48;0;0;7309;43,12993;-2,542747;183;3700;28651;0087-2
48902;ERANDIO;48;0;0;24446;43,30289;-2,975458;3;1817;26261;0061-2
48033;EREÑO;48;0;0;267;43,35604;-2,623297;281;1052;15816;0038-4
48034;ERMUA;48;0;0;15589;43,18608;-2,502333;166;646;10949;0063-3
48079;ERRIGOITI;48;0;0;504;43,31895;-2,725148;241;1652;22267;0062-1
48029;ETXEBARRI;48;0;0;11780;43,24591;-2,890822;41;327;9556;0061-4
48030;ETXEBARRIA;48;0;0;787;43,25415;-2,475746;106;1783;42206;0063-1
48906;FORUA;48;0;0;910;43,33162;-2,676885;6;763;14358;0062-2
48035;FRUIZ;48;0;0;550;43,33031;-2,783404;59;562;13340;0062-1
48036;GALDAKAO;48;0;0;29285;43,23109;-2,84005;55;3147;39003;0062-3
48037;GALDAMES;48;0;0;837;43,25382;-3,097702;165;4441;32589;0061-1
48038;GAMIZ-FIKA;48;0;0;1391;43,32705;-2,819087;55;1529;23559;0062-1
48039;GARAI;48;0;0;334;43,19233;-2,608173;308;714;11855;0062-4
48040;GATIKA;48;0;0;1642;43,36299;-2,873279;80;1728;23572;0037-4
48041;GAUTEGIZ ARTEAGA;48;0;0;866;43,35315;-2,649241;50;1354;22136;0038-4
48046;GERNIKA-LUMO;48;0;0;16855;43,31452;-2,681464;34;853;14658;0062-2
48044;GETXO;48;0;0;76365;43,36274;-3,018051;47;1187;31734;0037-4
48047;GIZABURUAGA;48;0;0;192;43,33081;-2,537441;42;608;15363;0062-2
48042;GORDEXOLA;48;0;0;1711;43,17987;-3,068977;73;4130;31983;0061-3
48043;GORLIZ;48;0;0;6031;43,41285;-2,934345;33;1022;19463;0037-4
48045;GÜEÑES;48;0;0;6737;43,2129;-3,095914;78;4147;42941;0061-3
48048;IBARRANGELU;48;0;0;680;43,39208;-2,63273;116;1549;24644;0038-4
48094;IGORRE;48;0;0;4330;43,16481;-2,777719;90;1708;20017;0087-1
48049;ISPASTER;48;0;0;731;43,36186;-2,544264;113;2298;24096;0038-4
48910;IURRETA;48;0;0;3695;43,17662;-2,633239;112;1886;23844;0062-4
48050;IZURTZA;48;0;0;210;43,15397;-2,639807;146;436;14499;0087-2
48022;KARRANTZA HARANA/VALLE DE CARRANZA;48;0;0;2712;43,22242;-3,35905;162;13782;54608;0060-3
48907;KORTEZUBI;48;0;0;441;43,34124;-2,655984;13;1186;18812;0038-4
48051;LANESTOSA;48;0;0;261;43,21915;-3,438879;287;114;9637;0060-3
48052;LARRABETZU;48;0;0;2049;43,26003;-2,795963;75;2154;25969;0062-1
48053;LAUKIZ;48;0;0;1227;43,35202;-2,907104;53;810;15543;0037-4
48054;LEIOA;48;0;0;32172;43,32798;-2,98639;31;838;12114;0061-2
48057;LEKEITIO;48;0;0;7178;43,36302;-2,50296;9;179;11073;0039-3
48055;LEMOA;48;0;0;3530;43,20454;-2,773746;70;1541;18620;0062-3
48056;LEMOIZ;48;0;0;1314;43,41119;-2,902208;89;1891;29016;0037-4
48081;LEZAMA;48;0;0;2477;43,27415;-2,832307;60;1629;18517;0062-1
48903;LOIU;48;0;0;2318;43,31396;-2,939644;27;1502;27741;0061-2
48058;MALLABIA;48;0;0;1185;43,18986;-2,529113;334;2311;20406;0062-4
48059;MAÑARIA;48;0;0;530;43,13928;-2,660036;192;1758;18662;0087-2
48060;MARKINA-XEMEIN;48;0;0;5042;43,26712;-2,498123;84;4532;71464;0063-1
48061;MARURI-JATABE;48;0;0;1036;43,37946;-2,86732;15;1595;17702;0037-4
48062;MENDATA;48;0;0;393;43,28098;-2,643765;245;2242;28672;0062-2
48063;MENDEXA;48;0;0;425;43,34653;-2,487437;186;693;13199;0039-3
48064;MEÑAKA;48;0;0;751;43,36651;-2,798481;154;1248;25276;0038-3
48066;MORGA;48;0;0;422;43,2985;-2,753202;211;1446;19037;0062-1
48068;MUNDAKA;48;0;0;1866;43,40862;-2,699238;8;407;13471;0038-3
48069;MUNGIA;48;0;0;17662;43,35406;-2,847697;27;4445;49259;0038-3
48007;MUNITIBAR-ARBATZEGI GERRIKAITZ;48;0;0;473;43,26536;-2,591993;188;2431;22101;0062-2
48908;MURUETA;48;0;0;327;43,35144;-2,681715;32;562;13501;0038-4
48071;MUSKIZ;48;0;0;7367;43,32291;-3,12481;35;2100;21313;0061-1
48067;MUXIKA;48;0;0;1483;43,29266;-2,709056;29;4987;42930;0062-1
48909;NABARNIZ;48;0;0;261;43,32141;-2,585673;347;1175;14624;0062-2
48073;ONDARROA;48;0;0;8246;43,32083;-2,420426;6;429;20125;0063-1
48075;OROZKO;48;0;0;2664;43,1086;-2,911962;156;10227;46945;0086-2
48083;ORTUELLA;48;0;0;8466;43,31042;-3,057026;65;795;15989;0061-1
48072;OTXANDIO;48;0;0;1336;43,04002;-2,654792;560;1239;18005;0087-4
48077;PLENTZIA;48;0;0;4376;43,40512;-2,947494;21;590;21745;0037-4
48078;PORTUGALETE;48;0;0;44800;43,31827;-3,02307;53;313;8565;0061-1
48082;SANTURTZI;48;0;0;45749;43,32401;-3,038699;82;886;21152;0061-1
48084;SESTAO;48;0;0;27533;43,31114;-3,00663;48;357;8678;0061-2
48904;SONDIKA;48;0;0;4521;43,29792;-2,925852;27;684;17386;0061-2
48085;SOPELA;48;0;0;14635;43,38165;-2,981071;60;842;14077;0037-4
48086;SOPUERTA;48;0;0;2698;43,26134;-3,153849;88;4255;32276;0061-1
48076;SUKARRIETA;48;0;0;361;43,39492;-2,695997;31;190;7865;0038-3
48087;TRUCIOS-TURTZIOZ;48;0;0;516;43,27243;-3,25648;152;2599;29244;0060-2
48088;UBIDE;48;0;0;164;43,02254;-2,685684;568;280;7892;0087-4
48065;UGAO-MIRABALLES;48;0;0;4128;43,18037;-2,901608;70;525;21302;0061-4
48089;URDULIZ;48;0;0;5247;43,37652;-2,961048;76;781;16595;0037-4
48074;URDUÑA/ORDUÑA;48;0;0;4166;42,99501;-3,007092;275;3339;37066;0111-2
48080;VALLE DE TRÁPAGA-TRAPAGARAN;48;0;0;11918;43,30496;-3,03775;35;1286;15791;0061-1
48095;ZALDIBAR;48;0;0;3020;43,17179;-2,546494;210;1165;18383;0062-4
48096;ZALLA;48;0;0;8300;43,21338;-3,129956;92;3107;24043;0061-3
48905;ZAMUDIO;48;0;0;3256;43,28477;-2,866457;50;1816;33158;0061-2
48097;ZARATAMO;48;0;0;1628;43,21182;-2,873426;172;1018;13350;0061-4
48024;ZEANURI;48;0;0;1271;43,09818;-2,749646;403;6722;38356;0087-1
48025;ZEBERIO;48;0;0;1084;43,1476;-2,849123;121;4768;33919;0087-1
48913;ZIERBENA;48;0;0;1485;43,34555;-3,090137;84;1215;29406;0037-3
48915;ZIORTZA-BOLIBAR;48;0;0;405;43,24946;-2,549502;176;1885;19477;0062-4
49002;ABEZAMES;49;0;0;65;41,62554;-5,425556;733;2326;23002;0370-1
49003;ALCAÑICES;49;0;0;1024;41,69839;-6,349437;806;5497;33540;0338-4
49004;ALCUBILLA DE NOGALES;49;0;0;116;42,12775;-5,921889;777;1367;18074;0269-2
49005;ALFARAZ DE SAYAGO;49;0;0;127;41,22741;-5,98281;813;7301;45264;0424-4
49006;ALGODRE;49;0;0;135;41,56507;-5,603893;661;1818;19766;0369-4
49007;ALMARAZ DE DUERO;49;0;0;401;41,4741;-5,915668;716;4559;34164;0396-2
49008;ALMEIDA DE SAYAGO;49;0;0;414;41,26621;-6,075504;780;7636;47847;0424-1
49009;ANDAVÍAS;49;0;0;445;41,59718;-5,856179;693;2313;22687;0368-2
49010;ARCENILLAS;49;0;0;447;41,45681;-5,686591;697;1209;13821;0397-1
49011;ARCOS DE LA POLVOROSA;49;0;0;220;41,94411;-5,698763;697;1224;17873;0308-1
49012;ARGAÑÍN;49;0;0;74;41,43887;-6,210184;738;1264;15321;0395-2
49013;ARGUJILLO;49;0;0;219;41,31174;-5,58709;769;2309;21556;0425-2
49014;ARQUILLINOS;49;0;0;117;41,71001;-5,657693;673;1764;19915;0340-4
49015;ARRABALDE;49;0;0;218;42,10799;-5,893166;773;1577;18231;0269-2
49016;ASPARIEGOS;49;0;0;231;41,67354;-5,598533;667;4215;30462;0340-4
49017;ASTURIANOS;49;0;0;266;42,05186;-6,489207;968;4259;45142;0268-3
49018;AYOÓ DE VIDRIALES;49;0;0;273;42,13006;-6,065711;803;5996;36039;0269-1
49019;BARCIAL DEL BARCO;49;0;0;236;41,93366;-5,663949;711;1900;18765;0308-2
49020;BELVER DE LOS MONTES;49;0;0;253;41,72269;-5,452048;688;6854;35340;0341-3
49021;BENAVENTE;49;0;0;17376;42,00173;-5,680069;741;4511;45755;0270-4
49022;BENEGILES;49;0;0;294;41,62768;-5,635101;644;2344;21585;0369-2
49023;BERMILLO DE SAYAGO;49;0;0;1002;41,36577;-6,112889;793;18955;74148;0396-3
49024;BÓVEDA DE TORO, LA;49;0;0;683;41,34287;-5,408458;697;5944;37620;0398-3
49025;BRETÓ;49;0;0;156;41,87967;-5,738828;703;2169;24840;0308-3
49026;BRETOCINO;49;0;0;201;41,88379;-5,754672;710;1293;18805;0308-3
49027;BRIME DE SOG;49;0;0;124;42,06113;-6,046533;761;1793;24059;0269-3
49028;BRIME DE URZ;49;0;0;105;42,0375;-5,872688;717;1488;18902;0269-4
49029;BURGANES DE VALVERDE;49;0;0;623;41,92162;-5,782226;706;3303;25800;0308-1
49030;BUSTILLO DEL ORO;49;0;0;86;41,67519;-5,462556;704;1536;20125;0341-3
49031;CABAÑAS DE SAYAGO;49;0;0;143;41,33331;-5,791677;771;4976;38005;0425-1,0397-3
49032;CALZADILLA DE TERA;49;0;0;302;41,97876;-6,082691;755;2723;25975;0307-1
49033;CAMARZANA DE TERA;49;0;0;735;41,99506;-6,026896;734;4761;36489;0307-1
49034;CAÑIZAL;49;0;0;415;41,16764;-5,369248;785;3529;26576;0453-1
49035;CAÑIZO;49;0;0;217;41,7689;-5,501928;673;4185;28792;0341-1
49036;CARBAJALES DE ALBA;49;0;0;487;41,65345;-5,9982;751;5368;39141;0368-2
49037;CARBELLINO;49;0;0;176;41,23196;-6,146229;771;3278;27277;0424-3
49038;CASASECA DE CAMPEÁN;49;0;0;96;41,37445;-5,74561;761;1224;17473;0397-3
49039;CASASECA DE LAS CHANAS;49;0;0;375;41,43867;-5,676507;709;1255;16200;0397-2
49040;CASTRILLO DE LA GUAREÑA;49;0;0;118;41,23041;-5,325581;729;2191;23284;0426-4
49041;CASTROGONZALO;49;0;0;441;41,99;-5,602921;714;2502;24269;0308-2
49042;CASTRONUEVO;49;0;0;214;41,72161;-5,543368;687;4809;33187;0340-4
49043;CASTROVERDE DE CAMPOS;49;0;0;276;41,97;-5,317602;701;6440;51907;0309-2
49044;CAZURRA;49;0;0;70;41,4157;-5,703679;727;838;14068;0397-3
49046;CERECINOS DE CAMPOS;49;0;0;238;41,89922;-5,482902;705;2857;25459;0309-3
49047;CERECINOS DEL CARRIZAL;49;0;0;107;41,68268;-5,651762;687;1723;17406;0340-4
49048;CERNADILLA;49;0;0;109;42,02144;-6,416731;906;3612;28689;0268-3
49050;COBREROS;49;0;0;543;42,07568;-6,701624;1010;7770;41541;0267-3
49052;COOMONTE;49;0;0;194;42,11562;-5,813078;732;1025;14555;0270-1
49053;CORESES;49;0;0;1049;41,54855;-5,621693;645;4295;39286;0369-4
49054;CORRALES DEL VINO;49;0;0;960;41,35782;-5,725187;760;7561;47362;0397-3
49055;COTANES DEL MONTE;49;0;0;97;41,8179;-5,290135;713;1482;17350;0341-2
49056;CUBILLOS;49;0;0;297;41,57408;-5,739663;666;2469;22022;0369-3
49057;CUBO DE BENAVENTE;49;0;0;121;42,1235;-6,162787;808;3128;24864;0269-1
49058;CUBO DE TIERRA DEL VINO, EL;49;0;0;321;41,25511;-5,709572;838;3430;25266;0425-1
49059;CUELGAMURES;49;0;0;81;41,30698;-5,65797;809;1467;17134;0425-2
49061;ENTRALA;49;0;0;137;41,42961;-5,756791;699;999;13763;0397-1
49062;ESPADAÑEDO;49;0;0;113;42,11639;-6,394129;1036;7735;46668;0268-1
49063;FARAMONTANOS DE TÁBARA;49;0;0;335;41,83475;-5,888643;707;5440;36463;0307-4
49064;FARIZA;49;0;0;487;41,42006;-6,270815;701;9021;48699;0395-2
49065;FERMOSELLE;49;0;0;1128;41,31857;-6,3993;669;6791;44529;0423-1
49066;FERRERAS DE ABAJO;49;0;0;482;41,89673;-6,07968;822;8814;47576;0307-3
49067;FERRERAS DE ARRIBA;49;0;0;359;41,89884;-6,193013;891;4799;36432;0306-4
49068;FERRERUELA;49;0;0;429;41,76639;-6,071529;826;9427;49406;0339-1
49069;FIGUERUELA DE ARRIBA;49;0;0;294;41,8688;-6,445419;857;15285;69646;0306-3
49071;FONFRÍA;49;0;0;755;41,63573;-6,139882;804;13289;61064;0368-1
49075;FRESNO DE LA POLVOROSA;49;0;0;116;42,08291;-5,76932;720;407;8994;0270-1,0270-3
49076;FRESNO DE LA RIBERA;49;0;0;353;41,52928;-5,565781;664;1334;18581;0369-4
49077;FRESNO DE SAYAGO;49;0;0;156;41,31867;-5,971441;798;6450;42631;0424-2
49078;FRIERA DE VALVERDE;49;0;0;133;41,91182;-5,842385;719;1993;21065;0308-3
49079;FUENTE ENCALADA;49;0;0;102;42,11103;-5,994291;753;2099;19553;0269-2
49080;FUENTELAPEÑA;49;0;0;658;41,25357;-5,382496;737;5819;34366;0426-1
49082;FUENTES DE ROPEL;49;0;0;366;42,00342;-5,54672;717;4872;38057;0270-4
49081;FUENTESAÚCO;49;0;0;1601;41,23135;-5,495629;800;6785;35405;0426-3
49083;FUENTESECAS;49;0;0;48;41,62876;-5,475193;788;1461;20844;0370-1
49084;FUENTESPREADAS;49;0;0;281;41,32613;-5,627685;763;2006;18601;0425-2
49085;GALENDE;49;0;0;973;42,10596;-6,662736;944;9025;47539;0267-2
49086;GALLEGOS DEL PAN;49;0;0;111;41,59991;-5,580577;695;1535;20002;0369-2
49087;GALLEGOS DEL RÍO;49;0;0;478;41,7352;-6,174305;715;7779;37864;0339-3
49088;GAMONES;49;0;0;94;41,46783;-6,179008;750;1348;15713;0396-1
49090;GEMA;49;0;0;199;41,4195;-5,648797;704;1784;19397;0397-2
49091;GRANJA DE MORERUELA;49;0;0;259;41,80942;-5,738842;703;4126;31481;0340-1
49092;GRANUCILLO;49;0;0;114;42,05051;-5,928252;731;3247;25639;0269-4
49093;GUARRATE;49;0;0;315;41,28926;-5,441114;735;3160;39154;0426-1
49094;HERMISENDE;49;0;0;248;41,96993;-6,89309;853;10879;47897;0304-2
49095;HINIESTA, LA;49;0;0;309;41,55248;-5,798697;692;3312;30554;0369-3
49096;JAMBRINA;49;0;0;145;41,39373;-5,664614;706;1663;18617;0397-4
49097;JUSTEL;49;0;0;69;42,14843;-6,296364;984;5090;29952;0268-2
49098;LOSACINO;49;0;0;203;41,68086;-6,079618;698;4422;28271;0339-3
49099;LOSACIO;49;0;0;86;41,711;-6,039793;756;2167;19818;0339-3
49100;LUBIÁN;49;0;0;305;42,03547;-6,906027;1030;9446;42570;0266-4
49101;LUELMO;49;0;0;155;41,43972;-6,134746;773;3633;28436;0396-1
49102;MADERAL, EL;49;0;0;175;41,28277;-5,623555;840;2971;22428;0425-2
49103;MADRIDANOS;49;0;0;467;41,47887;-5,604748;647;3209;26056;0397-2
49104;MAHIDE;49;0;0;310;41,86906;-6,377213;824;10886;51860;0306-3
49105;MAIRE DE CASTROPONCE;49;0;0;139;42,1118;-5,78479;740;1442;17526;0270-1
49107;MALVA;49;0;0;113;41,65346;-5,488448;713;2733;26600;0370-1
49108;MANGANESES DE LA LAMPREANA;49;0;0;454;41,75201;-5,71054;703;6002;38505;0340-1
49109;MANGANESES DE LA POLVOROSA;49;0;0;623;42,03527;-5,746713;717;1637;18950;0270-3
49110;MANZANAL DE ARRIBA;49;0;0;345;41,99207;-6,440133;885;13023;58807;0306-1
49112;MANZANAL DE LOS INFANTES;49;0;0;130;42,0549;-6,383111;912;6453;39398;0268-3
49111;MANZANAL DEL BARCO;49;0;0;134;41,63498;-5,946324;698;2640;23430;0368-2
49113;MATILLA DE ARZÓN;49;0;0;163;42,10617;-5,64214;737;3024;38165;0270-2
49114;MATILLA LA SECA;49;0;0;36;41,5789;-5,500276;737;1213;15641;0370-3
49115;MAYALDE;49;0;0;169;41,25097;-5,797714;874;4370;28677;0425-3
49116;MELGAR DE TERA;49;0;0;344;41,96624;-6,014163;745;4090;26670;0307-2
49117;MICERECES DE TERA;49;0;0;438;41,98907;-5,872077;719;3406;29242;0307-2
49118;MILLES DE LA POLVOROSA;49;0;0;204;41,92392;-5,733486;701;1811;21235;0308-1
49119;MOLACILLOS;49;0;0;241;41,5827;-5,66014;638;2368;23873;0369-4
49120;MOLEZUELAS DE LA CARBALLEDA;49;0;0;51;42,08176;-6,186409;799;3455;22783;0268-4
49121;MOMBUEY;49;0;0;403;42,02333;-6,330177;890;3911;30116;0268-4
49122;MONFARRACINOS;49;0;0;978;41,55387;-5,706796;640;2191;20574;0369-3
49123;MONTAMARTA;49;0;0;558;41,64832;-5,805487;689;5681;41207;0369-1
49124;MORAL DE SAYAGO;49;0;0;258;41,47309;-6,100944;743;6704;47877;0396-1
49126;MORALEJA DE SAYAGO;49;0;0;290;41,16913;-6,004144;795;3369;32837;0424-4
49125;MORALEJA DEL VINO;49;0;0;1756;41,46237;-5,656529;683;1948;25069;0397-2
49128;MORALES DE REY;49;0;0;556;42,06676;-5,785538;721;2013;21713;0270-3
49129;MORALES DE TORO;49;0;0;943;41,53653;-5,30865;705;5344;35843;0370-4
49130;MORALES DE VALVERDE;49;0;0;165;41,94022;-5,887734;722;1800;19719;0307-2
49127;MORALES DEL VINO;49;0;0;3060;41,44622;-5,730921;697;2367;25759;0397-1
49131;MORALINA;49;0;0;227;41,49019;-6,136115;758;2089;21328;0396-1
49132;MORERUELA DE LOS INFANZONES;49;0;0;326;41,63171;-5,705851;667;3125;23254;0369-1
49133;MORERUELA DE TÁBARA;49;0;0;302;41,7993;-5,869357;692;6815;52100;0339-2
49134;MUELAS DE LOS CABALLEROS;49;0;0;181;42,12859;-6,333502;985;7158;62621;0268-2
49135;MUELAS DEL PAN;49;0;0;588;41,52229;-5,968164;772;7250;47146;0368-4
49136;MUGA DE SAYAGO;49;0;0;340;41,3886;-6,198284;786;3642;26889;0395-4
49137;NAVIANOS DE VALVERDE;49;0;0;171;41,95338;-5,818595;706;1411;15893;0308-1
49138;OLMILLOS DE CASTRO;49;0;0;207;41,73148;-5,968528;765;7138;39639;0339-4
49139;OTERO DE BODAS;49;0;0;149;41,93748;-6,149465;835;4994;37691;0307-1
49141;PAJARES DE LA LAMPREANA;49;0;0;287;41,71609;-5,696108;694;2799;26974;0340-3
49143;PALACIOS DE SANABRIA;49;0;0;246;42,05322;-6,530843;954;3701;32570;0267-4
49142;PALACIOS DEL PAN;49;0;0;252;41,6018;-5,878221;717;3173;27921;0368-2
49145;PEDRALBA DE LA PRADERÍA;49;0;0;212;42,02418;-6,693214;990;10507;50047;0267-3
49146;PEGO, EL;49;0;0;290;41,3333;-5,466658;767;2680;33477;0398-3,0426-1
49147;PELEAGONZALO;49;0;0;270;41,48157;-5,482456;651;1328;24085;0398-1
49148;PELEAS DE ABAJO;49;0;0;252;41,3928;-5,689214;718;1200;18043;0397-3
49149;PEÑAUSENDE;49;0;0;361;41,28664;-5,867299;869;9502;48143;0424-2
49150;PEQUE;49;0;0;130;42,07284;-6,275644;849;3888;25340;0268-4
49151;PERDIGÓN, EL;49;0;0;639;41,41341;-5,75455;732;5122;41686;0397-3
49152;PERERUELA;49;0;0;521;41,41562;-5,877754;763;16086;83910;0396-4
49153;PERILLA DE CASTRO;49;0;0;164;41,72545;-5,876645;724;3302;30295;0339-4
49154;PÍAS;49;0;0;109;42,08575;-6,998677;1063;4367;35008;0266-2
49155;PIEDRAHITA DE CASTRO;49;0;0;106;41,67998;-5,728537;699;2096;19760;0340-3
49156;PINILLA DE TORO;49;0;0;200;41,62769;-5,365317;761;2435;22079;0370-1
