c_postal;id_provincia;c_ine
49163;49;49111
49348;49;49017
41727;41;41095
08178;8;8070
24273;24;24104
50610;50;50109
01510;1;1008
35001;35;35016
19184;19;19305
33820;33;33026
48991;48;48044
02006;2;2003
28840;28;28084
19192;19;19290
23713;23;23055
01428;1;1901
37891;37;37118
48142;48;48023
49023;49;49275
44212;44;44138
45521;45;45024
19185;19;19300
32901;32;32075
28410;28;28082
04410;4;4024
09250;9;9048
14840;14;14019
31382;31;31164
07839;7;7048
34492;34;34004
15639;15;15048
27725;27;27048
19314;19;19264
22550;22;22225
31191;31;31905
35411;35;35006
20150;20;20002
23710;23;23010
31693;31;31115
45313;45;45202
40172;40;40156
36190;36;36002
17830;17;17162
13593;13;13080
26001;26;26089
03400;3;3140
28524;28;28123
33208;33;33024
44494;44;44252
18381;18;18102
36209;36;36057
30640;30;30001
37200;37;37135
18013;18;18087
50215;50;50178
39760;39;39009
08397;8;8163
10183;10;10194
09268;9;9433
09593;9;9068
07690;7;7057
38620;38;38035
38500;38;38020
41660;41;41100
17753;17;17064
45310;45;45198
03380;3;3044
19294;19;19174
10109;10;10121
05490;5;5110
24310;24;24170
15892;15;15078
30837;30;30030
34407;34;34041
24795;24;24144
03294;3;3065
05193;5;5902
01423;1;1046
37720;37;37102
31798;31;31140
22528;22;22245
27740;27;27030
09350;9;9239
24714;24;24023
31492;31;31103
33424;33;33035
41701;41;41038
23292;23;23043
25142;25;25052
08197;8;8205
41659;41;41090
39009;39;39075
14150;14;14059
06700;6;6153
22392;22;22199
39740;39;39079
37440;37;37040
42146;42;42001
43003;43;43148
33172;33;33057
26224;26;26152
06330;6;6141
42181;42;42060
15123;15;15016
02142;2;2044
34879;34;34080
39010;39;39075
43781;43;43056
24731;24;24161
47820;47;47197
31580;31;31157
42225;42;42108
47120;47;47097
08505;8;8247
08221;8;8279
15813;15;15080
01206;1;1013
35280;35;35019
13114;13;13901
12414;12;12008
28100;28;28006
22422;22;22110
38509;38;38011
37160;37;37364
20269;20;20905
47816;47;47086
01307;1;1057
27420;27;27031
33677;33;33002
19275;19;19096
07660;7;7057
25281;25;25129
10663;10;10103
24860;24;24021
15874;15;15088
24457;24;24169
26241;26;26025
43110;43;43907
18890;18;18086
26135;26;26082
34468;34;34034
19174;19;19280
25125;25;25016
19276;19;19044
37418;37;37031
28231;28;28127
50239;50;50058
34468;34;34116
25262;25;25041
23210;23;23039
47182;47;47047
16555;16;16901
23289;23;23012
28260;28;28061
36556;36;36018
35570;35;35034
46355;46;46213
08269;8;8229
39582;39;39015
43414;43;43086
44460;44;44210
50360;50;50094
40423;40;40211
43870;43;43014
32768;32;32029
15110;15;15014
22255;22;22049
38379;38;38025
05001;5;5019
50641;50;50053
09317;9;9199
42172;42;42209
36164;36;36038
24151;24;24151
36619;36;36060
48276;48;48060
22460;22;22212
17154;17;17183
24412;24;24027
45720;45;45034
49680;49;49192
01400;1;1036
44330;44;44047
24319;24;24014
34484;34;34067
40180;40;40026
12185;12;12050
01213;1;1046
23529;23;23009
24950;24;24056
27638;27;27055
39550;39;39033
44120;44;44215
31152;31;31180
17813;17;17208
16470;16;16032
19429;19;19086
44580;44;44246
34491;34;34168
44123;44;44249
38314;38;38026
45516;45;45136
30161;30;30030
04114;4;4066
45450;45;45124
31490;31;31069
32513;32;32019
46162;46;46141
27185;27;27023
15389;15;15902
33213;33;33024
27843;27;27001
33945;33;33060
38810;38;38003
49624;49;49117
15568;15;15081
32312;32;32073
16330;16;16117
31439;31;31158
43143;43;43080
27833;27;27021
04857;4;4004
24300;24;24014
31229;31;31231
47511;47;47160
23538;23;23001
04867;4;4062
01449;1;1054
34191;34;34167
04116;4;4066
47005;47;47186
24127;24;24184
24328;24;24229
33171;33;33057
25570;25;25901
49182;49;49194
22131;22;22055
08551;8;8283
19295;19;19047
24376;24;24083
05489;5;5047
30877;30;30026
19196;19;19298
40311;40;40198
27297;27;27028
10200;10;10195
20248;20;20012
28052;28;28079
15180;15;15031
07015;7;7040
47419;47;47126
30430;30;30017
17754;17;17143
19153;19;19043
33404;33;33020
18016;18;18087
51005;51;51001
07710;7;7052
20749;20;20003
41980;41;41007
10334;10;10141
44168;44;44115
46292;46;46162
32440;32;32059
31412;31;31059
42216;42;42182
46843;46;46221
24736;24;24047
32419;32;32040
08339;8;8214
33860;33;33059
06906;6;6105
28749;28;28062
09217;9;9109
26132;26;26147
37427;37;37238
43770;43;43094
12230;12;12059
44369;44;44180
05212;5;5046
04212;4;4068
12600;12;12126
16216;16;16199
36527;36;36020
34847;34;34904
15199;15;15031
03649;3;3089
29006;29;29067
38914;38;38901
10210;10;10113
27678;27;27006
24650;24;24114
46594;46;46024
12179;12;12111
34888;34;34199
49164;49;49237
06120;6;6093
16290;16;16098
38580;38;38005
40176;40;40221
09150;9;9166
47161;47;47175
30331;30;30030
46350;46;46108
02315;2;2076
11594;11;11020
15152;15;15034
19246;19;19318
28707;28;28045
08840;8;8301
28702;28;28134
32417;32;32003
50260;50;50175
29491;29;29024
07560;7;7051
50700;50;50074
28570;28;28102
02499;2;2037
17855;17;17109
50298;50;50209
15688;15;15078
19352;19;19227
48330;48;48055
44591;50;50021
33392;33;33024
49710;49;49058
13730;13;13077
34490;34;34174
25211;25;25197
18127;18;18107
44750;44;44144
01195;1;1059
43558;43;43062
41928;41;41070
47134;47;47171
33470;33;33035
27787;27;27019
31174;31;31052
03792;3;3091
50513;50;50251
15820;15;15078
16452;16;16181
31210;31;31029
02653;2;2004
26213;26;26073
39728;39;39072
45695;45;45028
13329;13;13032
45909;45;45157
50163;50;50104
27742;27;27030
50161;50;50206
33580;33;33066
39600;39;39016
02137;2;2058
22363;22;22189
36208;36;36057
38913;38;38013
01307;1;1011
02462;2;2067
12449;12;12024
42248;42;42113
49280;49;49152
27363;27;27043
27671;27;27045
45634;45;45022
33199;33;33044
24375;24;24083
24282;24;24189
21208;21;21026
31592;31;31072
34858;34;34049
11591;11;11020
46390;46;46213
45109;45;45163
35259;35;35011
44621;44;44147
09316;9;9170
03520;3;3107
18494;18;18182
24913;24;24020
31261;31;31015
39360;39;39085
19243;19;19226
09272;9;9132
50619;50;50197
23380;23;23082
18127;18;18077
11368;11;11033
04691;4;4053
08912;8;8015
21239;21;21025
24721;24;24091
34304;34;34031
44111;44;44229
22438;22;22117
25737;25;25079
08729;8;8058
08780;8;8157
29740;29;29094
07511;7;7047
37129;37;37117
24162;24;24225
30385;30;30016
30169;30;30030
24230;24;24187
38690;38;38040
47513;47;47167
32374;32;32015
33559;33;33012
40196;40;40112
13430;13;13029
39557;39;39053
44432;44;44012
30191;30;30014
18491;18;18181
11693;11;11002
25341;25;25145
08782;8;8119
13779;13;13027
25551;25;25057
33528;33;33040
27517;27;27016
47181;47;47200
49232;49;49264
27640;27;27006
06927;6;6144
31892;31;31131
26374;26;26096
26134;26;26101
27690;27;27057
36400;36;36039
42220;42;42184
25214;25;25152
37456;37;37346
03158;3;3059
23412;23;23074
32521;32;32013
14815;14;14031
16879;16;16234
33775;33;33071
12414;12;12104
24566;24;24103
38001;38;38038
33209;33;33024
19127;19;19184
47330;47;47173
50109;50;50026
01160;1;1003
44791;44;44084
26375;26;26059
27652;27;27034
30139;30;30030
33720;33;33007
31715;31;31050
37640;37;37001
50540;50;50055
01195;1;1901
31829;31;31091
10880;10;10218
22252;22;22197
38356;38;38043
07711;7;7052
10615;10;10147
10857;10;10003
29780;29;29075
33638;33;33033
06132;6;6066
32236;32;32056
38480;38;38010
24791;24;24136
27439;27;27041
17421;17;17148
24530;24;24209
15937;15;15011
09191;9;9904
15595;15;15036
04877;4;4061
33718;33;33018
43792;43;43177
40332;40;40056
37183;37;37205
42180;42;42013
38550;38;38004
28720;28;28028
09390;9;9197
14209;14;14029
32850;32;32041
22160;22;22904
43141;43;43166
46669;46;46119
27371;27;27007
31751;31;31187
09318;9;9229
46842;46;46043
44160;44;44016
25753;25;25055
07630;7;7013
07458;7;7039
32691;32;32079
38789;38;38029
39591;39;39060
24761;24;24003
38852;38;38050
46593;46;46028
09198;9;9086
42366;42;42033
09249;9;9423
04820;4;4099
19197;19;19279
09647;9;9314
33162;33;33038
37551;37;37166
33211;33;33024
09194;9;9177
36152;36;36038
49510;49;49071
09270;9;9098
28049;28;28079
33989;33;33032
23686;23;23002
29718;29;29026
44570;44;44051
13390;13;13010
10749;10;10080
28191;28;28071
27845;27;27001
43375;43;43173
01212;1;1062
05217;5;5064
08030;8;8019
22473;22;22143
50341;50;50194
50130;50;50045
46838;46;46150
31291;31;31120
43717;43;43028
47418;47;47002
29016;29;29067
36780;36;36023
37700;37;37046
37173;37;37004
09461;9;9140
27820;27;27065
31513;31;31032
42107;42;42034
03440;3;3079
22451;22;22244
43718;43;43079
25290;25;25186
27779;27;27063
40318;40;40162
42320;42;42103
44640;44;44080
19445;19;19032
50269;50;50187
25213;25;25905
31219;31;31230
37149;37;37329
49694;49;49109
07011;7;7040
31228;31;31035
27257;27;27010
33189;33;33066
37452;37;37346
25690;25;25254
35488;35;35009
43560;43;43044
26250;26;26138
20160;20;20069
27720;27;27048
46894;46;46132
07714;7;7032
10694;10;10190
49177;49;49005
19170;19;19071
04289;4;4022
12003;12;12040
24291;24;24097
24795;24;24131
34247;34;34082
10580;10;10119
15845;15;15077
09566;9;9124
09228;9;9101
19127;19;19078
26146;26;26123
37510;37;37181
44191;44;44089
31496;31;31235
47420;47;47075
02400;2;2037
05165;5;5183
34129;34;34236
38739;38;38053
06220;6;6149
50214;50;50071
40542;40;40132
18711;18;18170
10180;10;10198
40153;40;40194
50200;50;50038
50237;50;50129
10882;10;10143
16730;16;16102
16318;16;16189
24172;24;24051
15611;15;15015
31754;31;31024
48314;48;48076
09569;9;9124
19219;19;19167
27118;27;27018
12193;12;12124
29328;29;29088
13480;13;13012
19141;19;19297
32002;32;32054
06519;6;6006
09194;9;9072
12164;12;12105
03008;3;3014
08282;8;8228
17742;17;17012
22751;22;22902
09462;9;9253
28914;28;28074
27283;27;27046
46716;46;46208
34113;34;34231
44793;44;44211
04278;4;4086
45159;45;45109
02360;2;2016
35612;35;35017
27837;27;27033
01005;1;1059
18859;18;18056
08182;8;8210
44492;44;44023
32357;32;32083
12589;12;12034
27359;27;27008
50580;50;50280
16779;16;16034
27245;27;27053
05299;5;5034
31472;31;31124
01117;1;1056
15884;15;15078
22520;22;22112
22584;25;25234
24852;24;24199
02313;2;2059
08617;8;8045
25175;25;25200
50315;50;50155
39686;39;39097
18415;18;18163
33139;33;33051
36683;36;36017
26350;26;26046
47815;47;47162
34490;34;34017
42165;42;42159
25471;25;25169
44169;44;44128
31395;31;31114
49131;49;49252
03769;3;3040
05146;5;5209
09226;9;9047
39004;39;39075
29462;29;29065
43448;43;43176
33412;33;33016
36580;36;36059
05239;5;5168
28709;28;28134
39160;39;39061
45292;45;45196
05192;5;5061
19243;19;19269
39738;39;39084
40464;40;40058
32591;32;32021
26127;42;42121
36460;36;36049
09150;9;9902
08614;8;8078
05697;5;5153
10135;10;10009
45600;45;45165
36447;36;36034
09310;9;9390
08270;8;8140
19151;19;19082
32431;32;32010
24717;24;24091
19237;19;19334
33312;33;33076
37005;37;37274
05100;5;5163
09311;9;9235
12184;12;12120
24257;24;24021
25721;25;25051
33518;33;33065
15630;15;15048
10521;10;10182
37210;37;37376
23330;23;23097
49327;49;49225
01450;1;1002
24491;24;24115
26002;26;26089
07589;7;7014
36844;36;36037
49200;49;49023
50368;50;50154
24196;24;24163
23600;23;23060
27532;27;27009
08572;8;8233
09450;9;9018
25132;25;25053
42100;42;42004
03690;3;3122
36820;36;36043
09615;9;9330
39530;39;39060
43811;43;43059
49019;49;49275
07199;7;7040
10359;10;10097
29194;29;29004
36682;36;36017
22662;22;22170
12400;12;12104
26586;26;26098
49593;49;49110
43120;43;43047
44210;44;44050
44113;44;44163
09228;9;9206
25710;25;25203
24396;24;24093
36191;36;36002
43712;43;43074
19110;19;19192
17171;17;17194
36630;36;36006
17469;17;17151
13432;13;13022
25795;25;25185
15008;15;15005
44191;44;44239
05634;5;5105
14817;14;14055
06175;6;6117
29750;29;29005
35340;35;35032
12190;12;12031
04280;4;4048
08513;8;8171
37100;37;37170
19135;19;19041
40144;40;40028
39738;39;39031
24114;24;24202
39694;39;39074
17140;17;17204
33650;33;33037
09390;9;9348
17492;17;17132
17164;17;17163
33816;33;33011
37171;37;37180
17771;17;17182
24882;24;24183
43765;43;43144
45340;45;45123
45680;45;45046
46408;46;46105
36842;36;36037
18414;18;18901
46730;46;46131
09293;9;9219
17430;17;17180
08589;8;8271
36858;36;36902
33490;33;33025
37170;37;37186
34309;34;34046
24391;24;24189
39697;39;39026
43777;43;43070
49697;49;49137
41970;41;41089
37768;37;37138
46790;46;46146
44424;44;44210
09344;9;9325
25340;25;25242
32005;32;32054
15184;15;15021
31178;31;31002
28340;28;28161
32314;32;32009
17512;17;17096
36512;36;36024
37192;37;37087
36510;36;36024
26323;26;26022
09620;9;9315
10839;10;10189
16240;16;16155
25591;25;25039
32418;32;32069
36691;36;36053
47016;47;47186
48410;48;48075
50134;50;50233
19268;19;19186
22196;22;22125
22212;22;22136
49153;49;49234
46823;46;46179
44380;44;44261
36548;36;36052
43730;43;43055
37542;37;37221
26230;26;26042
46818;46;46137
36988;36;36022
37217;37;37165
43427;43;43046
33733;33;33029
10628;10;10135
27370;27;27056
49150;49;49125
09246;9;9323
34347;34;34165
22311;22;22176
28009;28;28079
43749;43;43065
04778;4;4003
09567;9;9124
26200;26;26071
44760;44;44238
45645;45;45074
05309;5;5062
11401;11;11020
24891;24;24076
43897;43;43155
35520;35;35010
32748;32;32043
24130;24;24101
30815;30;30024
33412;33;33020
52004;52;52001
33559;33;33045
25540;25;25121
45674;45;45148
30195;30;30015
07014;7;7040
07840;7;7054
14413;14;14034
42225;42;42202
36584;36;36017
42156;42;42117
36518;36;36024
42134;42;42049
20750;20;20081
27345;27;27024
49840;49;49235
36746;36;36054
37150;37;37370
33450;33;33016
31689;31;31133
29180;29;29083
04869;4;4044
39860;39;39058
44222;44;44222
36946;36;36008
44125;44;44198
50238;50;50120
23130;23;23019
39586;39;39015
19490;19;19020
33299;33;33024
16522;16;16206
22210;22;22174
22770;22;22076
33118;33;33053
40151;40;40104
50390;50;50116
24443;24;24022
03739;3;3082
18360;18;18100
19119;19;19006
36937;36;36004
37468;37;37106
40154;40;40194
37130;37;37079
15684;15;15084
31280;31;31001
33936;33;33066
43365;43;43009
26121;26;26103
19196;19;19196
49720;49;49151
21710;21;21013
25180;25;25011
25589;25;25024
36620;36;36061
42148;42;42190
07849;7;7054
11549;11;11032
07669;7;7022
10663;10;10063
05198;5;5239
09249;9;9230
18615;18;18906
42113;42;42057
09349;9;9294
08793;8;8013
50760;50;50278
09342;9;9262
26585;26;26136
46880;46;46072
15569;15;15025
32004;32;32054
24516;24;24206
18448;18;18035
15530;15;15025
15299;15;15023
32525;32;32011
08073;8;8073
47313;47;47172
18513;18;18074
28700;28;28134
29679;29;29023
08275;8;8128
25737;25;25094
08289;25;25192
39618;39;39040
43882;43;43037
02251;2;2034
46910;46;46223
18860;18;18023
09239;9;9063
44382;44;44213
37311;37;37296
48950;48;48902
40532;40;40143
43310;43;43045
03409;3;3052
03010;3;3014
27469;27;27059
41014;41;41091
32779;32;32070
36872;36;36013
12100;12;12040
20115;20;20903
49254;49;49124
28823;28;28049
49850;49;49156
08797;8;8174
43774;43;43151
25285;25;25111
24716;24;24023
28190;19;19067
03590;3;3018
18412;18;18032
38639;38;38035
49310;49;49121
02620;2;2048
10332;10;10197
16500;16;16112
49394;49;49050
12499;12;12056
07195;7;7045
33416;33;33020
36830;36;36025
46290;46;46015
15669;15;15017
22451;22;22111
03194;3;3065
11580;11;11902
02610;2;2019
19243;19;19240
45125;45;45140
09226;9;9250
31891;31;31020
47194;47;47066
49517;49;49273
05292;5;5253
09211;9;9412
15129;15;15092
22269;22;22023
23430;23;23074
48992;48;48044
16432;16;16264
40397;40;40075
09248;9;9048
09191;9;9471
48891;48;48022
10189;10;10165
36514;36;36024
09317;9;9256
34347;34;34131
39506;39;39012
33173;33;33057
19275;19;19061
12232;12;12046
43815;43;43001
50193;50;50297
46760;46;46238
27791;27;27030
10131;10;10201
32371;32;32038
32900;32;32075
22638;22;22059
27275;27;27046
19286;19;19033
33940;33;33060
47231;47;47159
28189;28;28016
19411;19;19053
43814;43;43170
09400;9;9018
24004;24;24089
41439;41;41056
14129;14;14036
29312;29;29096
36714;36;36055
37795;37;37255
03778;3;3026
17493;17;17129
37773;37;37063
14811;14;14015
33900;33;33031
37488;37;37056
43812;43;43132
49251;49;49088
31600;31;31060
43311;43;43167
04149;4;4032
40173;40;40188
49216;49;49023
27342;27;27024
42162;42;42094
26147;26;26108
40144;40;40180
50696;50;50248
38439;38;38022
24845;24;24177
39650;39;39019
48113;48;48038
45686;45;45028
06612;6;6030
12330;12;12121
18430;18;18179
49321;49;49179
10570;10;10162
34249;34;34022
35628;35;35031
37120;37;37087
09670;9;9289
47461;47;47025
41898;41;41031
15211;15;15057
31191;31;31109
15187;15;15024
47860;47;47223
45121;45;45098
06840;6;6004
14140;14;14065
22585;22;22087
46910;46;46152
24742;24;24043
32692;32;32077
45850;45;45186
19144;19;19123
10186;10;10188
41339;41;41024
37159;37;37370
32855;32;32041
15859;15;15093
28694;28;28051
35240;35;35011
02215;2;2005
13340;13;13004
08860;8;8056
41004;41;41091
18184;18;18024
49333;49;49259
27298;27;27028
28609;28;28141
37716;37;37163
38829;38;38021
05592;5;5228
22534;22;22007
44459;44;44054
37460;37;37149
27774;27;27002
42181;42;42198
26141;26;26006
46470;46;46007
02002;2;2003
23160;23;23099
39696;39;39082
38628;38;38035
09131;9;9902
39592;39;39091
28280;28;28054
25747;25;25042
33428;33;33035
29440;29;29060
42351;42;42085
44194;44;44075
08731;8;8227
33171;33;33044
23370;23;23065
38594;38;38017
43203;43;43123
13710;13;13019
49155;49;49024
15198;15;15031
15401;15;15036
09615;9;9037
23007;23;23050
28560;28;28035
34219;34;34006
37789;37;37134
39608;39;39016
21459;21;21021
18191;18;18094
19274;19;19065
43372;43;43027
24135;24;24101
36675;36;36015
13195;13;13064
44310;44;44197
36812;36;36045
36300;36;36003
34406;34;34068
24346;24;24197
39212;39;39027
17497;17;17138
29651;29;29070
38738;38;38053
17466;17;17232
37186;37;37023
30889;30;30024
27161;27;27028
11680;11;11005
32971;32;32054
16521;16;16112
44433;44;44121
37591;37;37037
06714;6;6061
49513;49;49071
29770;29;29091
06470;6;6060
24284;24;24173
20009;20;20069
06919;6;6101
27569;27;27032
12001;12;12040
31694;31;31092
46317;46;46259
12460;12;12140
20577;20;20011
18569;18;18137
18140;18;18193
19210;19;19331
46758;46;46046
04560;4;4047
09280;9;9077
50090;50;50297
17466;17;17076
21800;21;21050
23420;23;23020
22612;22;22199
15992;15;15011
31172;31;31194
46890;46;46004
01165;1;1003
22639;22;22059
40236;40;40108
17404;17;17146
45531;45;45036
50219;50;50183
03540;3;3014
22416;22;22020
40171;40;40206
07560;7;7062
29550;29;29018
09513;9;9209
27169;27;27028
18817;18;18029
36436;36;36001
05492;5;5189
02514;2;2074
45789;45;45175
46139;46;46199
50143;50;50213
18658;18;18902
24402;24;24115
11620;11;11006
09227;9;9159
46340;46;46213
37552;37;37258
05292;5;5254
33776;33;33074
03189;3;3099
11149;11;11014
10591;10;10092
32920;32;32081
28760;28;28903
25656;25;25115
33726;33;33007
18568;18;18159
04610;4;4035
22280;22;22119
24250;24;24187
31001;31;31201
11003;11;11012
27274;27;27046
50369;50;50028
23650;23;23087
17199;17;17040
15177;15;15058
02510;2;2029
10251;10;10011
17475;17;17175
35489;35;35001
31460;31;31146
19390;19;19048
42214;42;42212
01450;1;1054
32980;32;32054
47692;47;47048
22570;22;22075
05697;5;5159
36204;36;36057
46530;46;46205
41440;41;41006
31439;31;31028
32228;32;32056
16190;16;16023
25174;25;25212
39213;39;39032
23476;23;23047
26223;26;26076
25547;25;25253
45522;45;45003
37185;37;37342
06130;6;6143
18518;18;18117
07440;7;7039
35002;35;35016
42294;42;42181
43784;43;43048
15949;15;15067
15640;15;15008
32634;32;32012
47314;47;47114
05516;5;5261
08611;8;8144
24415;24;24115
46680;46;46029
49573;49;49100
34429;34;34159
41200;41;41019
46006;46;46250
22371;22;22109
29590;29;29067
39491;39;39027
41011;41;41091
49359;49;49189
10696;10;10025
31281;31;31099
17450;17;17083
31394;31;31207
38869;38;38021
28770;28;28045
30800;30;30024
39719;39;39028
41250;41;41080
08004;8;8019
13345;13;13037
16535;16;16246
33558;33;33050
36878;36;36013
36391;36;36035
30439;30;30017
46196;46;46093
28295;28;28159
32429;32;32040
19312;19;19267
36611;36;36060
34129;34;34042
36861;36;36042
36540;36;36052
44141;44;44088
27661;27;27012
33420;33;33066
22751;22;22044
46162;46;46038
24127;24;24132
41580;41;41026
49410;49;49080
09109;9;9363
44357;44;44034
43580;43;43901
14550;14;14042
40217;40;40078
28006;28;28079
19490;19;19091
31510;31;31108
40555;40;40008
32334;32;32017
48840;48;48045
26191;26;26144
22110;22;22203
06870;6;6058
14530;14;14041
09248;9;9056
09556;9;9903
19100;19;19212
26322;26;26014
09593;9;9329
17467;17;17187
14299;14;14029
26212;26;26045
02138;2;2017
06498;6;6072
08630;8;8001
25721;25;25913
39229;39;39094
41740;41;41053
27186;27;27023
23410;23;23075
33196;33;33044
04430;4;4055
26216;26;26131
24356;24;24228
27360;27;27026
19443;19;19201
14813;14;14004
45150;45;45109
50250;50;50126
40180;40;40190
06389;6;6070
38357;38;38043
04745;4;4903
42153;42;42094
27328;27;27017
22584;22;22188
02142;2;2063
10560;10;10092
21250;21;21062
49158;49;49245
15917;15;15065
04964;4;4053
13360;13;13045
45126;45;45055
15896;15;15078
14003;14;14021
22589;22;22105
22132;22;22235
27430;27;27041
28806;28;28005
38749;38;38014
01008;1;1059
24792;24;24117
32450;32;32025
38293;38;38023
16852;16;16140
49592;49;49176
23591;23;23054
39688;39;39039
08670;8;8141
29692;29;29068
50299;50;50202
23486;23;23042
49622;49;49170
03317;3;3049
15578;15;15054
45630;45;45114
22889;22;22006
28211;28;28054
18880;18;18089
46900;46;46244
22339;22;22907
48010;48;48020
30008;30;30030
04558;4;4050
04569;4;4028
15110;15;15068
26376;26;26143
33792;33;33034
40109;40;40181
32859;32;32041
36866;36;36042
24368;24;24210
17741;17;17051
01309;1;1041
17230;17;17118
46870;46;46184
08104;8;8124
16444;16;16073
36598;36;36024
32720;32;32031
13770;13;13098
27877;27;27025
27203;27;27040
44003;44;44216
49630;49;49250
33193;33;33044
47133;47;47188
15310;15;15032
44790;44;44043
08174;8;8205
18417;18;18180
17860;17;17167
49390;49;49166
06186;6;6903
49695;49;49243
25752;25;25055
15819;15;15006
37779;37;37277
39728;39;39067
06468;6;6075
24717;24;24161
39526;39;39001
23616;23;23034
50137;50;50218
05211;5;5060
49706;49;49054
02270;2;2079
18015;18;18087
28680;28;28133
50155;50;50005
25748;25;25249
49660;49;49257
09613;9;9110
30393;30;30016
27659;27;27034
09258;9;9431
10430;10;10068
08960;8;8221
03759;3;3006
27630;27;27062
41729;41;41020
49002;49;49275
29010;29;29067
44412;44;44137
38006;38;38038
47129;47;47001
14491;14;14061
08350;8;8006
06410;6;6060
24792;24;24124
33206;33;33024
12490;12;12018
24175;24;24215
15593;15;15036
40211;40;40063
45314;45;45050
40446;40;40121
49362;49;49085
39630;39;39100
09219;9;9219
31486;31;31086
13270;13;13013
23519;23;23085
42351;42;42162
11390;11;11004
49430;49;49241
09128;9;9444
36388;36;36021
12311;12;12137
22135;22;22036
28035;28;28079
28191;28;28069
15830;15;15056
46193;46;46176
24870;24;24068
24010;24;24089
50781;50;50012
30889;30;30003
32411;32;32046
10617;10;10184
49580;49;49154
43595;43;43117
37214;37;37349
50562;50;50111
10667;10;10136
49699;49;49199
31770;31;31153
27778;27;27063
36645;36;36056
40358;40;40087
09347;9;9311
21388;21;21039
45652;45;45146
39195;39;39006
45664;45;45072
18565;18;18038
10372;10;10033
20170;20;20073
33011;33;33044
45661;45;45009
16250;16;16068
09125;9;9172
36599;36;36059
09390;9;9386
02211;2;2007
21830;21;21014
31451;31;31111
34306;34;34103
44370;44;44076
15848;15;15077
31194;31;31101
36640;36;36044
08791;8;8222
49638;49;49165
19432;19;19244
19246;19;19177
28054;28;28079
22150;22;22037
27190;27;27028
33540;33;33045
39590;39;39060
08849;8;8204
10617;10;10154
22377;22;22230
30002;30;30030
49660;49;49041
09228;9;9198
47609;47;47064
04530;4;4901
06410;6;6044
19182;19;19130
24813;24;24056
24479;24;24110
49110;49;49043
44422;44;44143
06750;6;6096
34488;34;34114
17133;17;17191
37621;37;37104
43812;43;43034
22215;22;22085
19491;19;19258
18560;18;18088
03550;3;3119
27590;27;27031
20002;20;20069
06615;6;6018
10869;10;10185
32556;32;32086
37794;37;37282
50196;50;50182
39553;39;39063
50296;50;50269
36949;36;36008
43880;43;43163
24131;24;24132
19120;19;19245
26291;26;26048
16621;16;16195
18516;18;18128
38418;38;38031
40318;40;40060
30397;30;30016
09140;9;9906
15570;15;15054
47317;47;47022
32847;32;32006
19443;19;19246
35212;35;35026
27673;27;27045
19413;19;19053
24437;24;24196
16851;16;16038
09128;9;9148
30367;30;30016
14200;14;14052
36162;36;36038
15627;15;15051
27209;27;27040
37500;37;37107
20800;20;20079
41489;41;41012
41370;41;41032
15969;15;15073
24446;24;24119
49618;49;49206
37338;37;37375
16411;16;16086
08790;8;8091
09471;9;9141
04880;4;4092
10591;10;10116
18451;18;18030
25331;25;25003
40490;40;40101
46529;46;46082
09650;9;9430
19292;19;19113
34468;34;34089
04119;4;4066
31260;31;31152
37764;37;37339
33116;33;33053
25244;25;25093
33130;33;33039
08005;8;8019
45350;45;45115
48901;48;48013
10650;10;10006
08620;8;8263
28360;28;28170
35216;35;35031
47410;47;47104
36392;36;36057
13592;13;13055
24815;24;24056
34240;34;34022
17734;17;17003
29109;29;29090
42107;42;42039
40529;40;40168
09150;9;9172
08193;8;8266
27450;27;27041
28232;28;28127
07311;7;7009
22200;22;22213
09443;9;9152
16195;16;16019
08719;8;8063
16720;16;16047
49539;49;49006
25597;25;25082
22374;22;22069
25353;25;25217
37110;37;37379
48110;48;48040
19229;19;19151
04160;4;4013
26326;26;26130
31313;31;31179
32357;32;32060
42180;42;42056
43559;43;43156
21891;21;21030
33341;33;33019
35625;35;35015
36826;36;36043
12413;12;12039
24469;24;24169
27181;27;27028
38108;38;38038
08519;8;8275
41569;41;41061
23490;23;23046
31671;31;31256
50151;50;50149
39213;39;39027
27366;27;27026
39639;39;39098
11011;11;11012
34844;34;34067
03178;3;3034
24237;24;24168
43423;43;43107
19346;19;19254
41016;41;41091
08695;8;8016
09146;9;9014
31621;31;31086
09390;9;9442
43151;43;43100
10691;10;10076
17487;17;17047
04211;4;4094
18006;18;18087
30564;30;30025
40183;40;40136
11570;11;11020
28047;28;28079
11639;11;11003
39750;39;39023
24438;24;24169
37749;37;37218
41520;41;41102
18658;18;18910
43390;43;43128
45523;45;45004
15807;15;15090
15220;15;15002
42180;42;42017
49327;49;49057
30400;30;30015
19444;19;19201
30010;30;30030
28812;28;28166
28010;28;28079
35469;35;35014
36589;36;36052
01408;1;1010
08905;8;8101
26527;26;26047
38811;38;38036
39120;39;39052
15872;15;15088
22809;22;22039
10660;10;10167
50258;50;50130
25630;25;25215
18214;18;18144
27210;27;27023
34475;34;34208
40350;40;40073
26311;26;26041
44413;44;44244
18197;18;18165
38700;38;38037
44595;44;44247
25724;25;25051
47359;47;47179
09344;9;9432
40123;40;40185
08680;8;8092
10271;10;10149
37453;37;37187
24500;24;24209
22613;22;22059
47491;47;47158
16649;16;16128
19360;19;19059
22821;22;22173
